time,execution_interval,heater_on,fan_on,t1,time_t1,t2,time_t2,t3,time_t3,elapsed 
1600364438.9689205,3,False,True,24.187,1600364437.2087054,29.312,1600364438.0889268,29.187,1600364438.9689145,2.6746015548706055
1600364441.9289222,3,False,True,24.187,1600364440.1689312,29.312,1600364441.0489287,29.125,1600364441.9289162,2.6342129707336426
1600364444.9689214,3,False,True,24.187,1600364443.2089336,29.312,1600364444.0889359,29.125,1600364444.9689145,2.673788547515869
1600364447.9289196,3,False,True,24.187,1600364446.1689506,29.312,1600364447.0489028,29.125,1600364447.9289126,2.6333980560302734
1600364450.9689388,3,False,True,24.187,1600364449.2089324,29.25,1600364450.0889308,29.125,1600364450.9689324,2.672985792160034
1600364453.9289312,3,False,True,24.187,1600364452.1689188,29.25,1600364453.04888,29.125,1600364453.9289253,2.6325883865356445
1600364456.9688864,3,False,True,24.187,1600364455.2087367,29.25,1600364456.098923,29.062,1600364456.9688795,2.672118663787842
1600364459.9289155,3,False,True,24.187,1600364458.1689274,29.187,1600364459.0489209,29.062,1600364459.9289093,2.631765842437744
1600364462.9688966,3,False,True,24.187,1600364461.2089436,29.187,1600364462.08891,29.062,1600364462.96889,2.6713156700134277
1600364465.928711,3,False,True,24.187,1600364464.168928,29.187,1600364465.0489187,29.062,1600364465.9287064,2.6307106018066406
1600364468.9689066,3,False,True,24.125,1600364467.2089143,29.187,1600364468.0888944,29.0,1600364468.9689002,2.670504331588745
1600364471.9288912,3,False,True,24.187,1600364470.168922,29.187,1600364471.0489178,29.0,1600364471.9288845,2.630096435546875
1600364474.9689085,3,False,True,24.187,1600364473.2089288,29.125,1600364474.0889056,29.0,1600364474.9689023,2.6696767807006836
1600364477.9288938,3,False,True,24.187,1600364476.168942,29.125,1600364477.0488982,28.937,1600364477.9288874,2.6292672157287598
1600364480.9689176,3,False,True,24.187,1600364479.2089207,29.125,1600364480.088902,28.937,1600364480.9689114,2.6688623428344727
1600364483.9289188,3,False,True,24.187,1600364482.168922,29.125,1600364483.0488818,28.937,1600364483.9289117,2.628469467163086
1600364486.9688945,3,False,True,24.187,1600364485.2089295,29.062,1600364486.088921,28.937,1600364486.968888,2.668013334274292
1600364489.9289129,3,False,True,24.187,1600364488.16885,29.062,1600364489.0488973,28.937,1600364489.9289064,2.627640724182129
1600364492.9688888,3,False,True,24.187,1600364491.208943,29.062,1600364492.0888965,28.875,1600364492.9688823,2.667184829711914
1600364495.9289396,3,False,True,24.187,1600364494.168931,29.0,1600364495.048887,28.875,1600364495.9289331,2.6268362998962402
1600364498.9689188,3,False,True,24.187,1600364497.2089062,29.0,1600364498.0888927,28.875,1600364498.9689124,2.6663756370544434
1600364501.9288843,3,False,True,24.187,1600364500.1689253,29.0,1600364501.048914,28.812,1600364501.9288778,2.6259448528289795
1600364504.9689147,3,False,True,24.187,1600364503.2089295,29.0,1600364504.088904,28.812,1600364504.9689078,2.6655452251434326
1600364507.9288995,3,False,True,24.187,1600364506.168941,29.0,1600364507.0488756,28.812,1600364507.928893,2.625133514404297
1600364510.9689288,3,False,True,24.187,1600364509.2089264,28.937,1600364510.0889077,28.812,1600364510.968922,2.664724826812744
1600364513.9289167,3,False,True,24.187,1600364512.168909,28.937,1600364513.048889,28.75,1600364513.9289105,2.6243181228637695
1600364516.9688828,3,False,True,24.187,1600364515.2084363,28.937,1600364516.0889237,28.75,1600364516.9688764,2.663853883743286
