time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1682921589752988803,39.0,1682921589633682300,37.875,1682921589712833425,22.812,1682921589752640679,38.4375,False,True,3.0,1.0732676982879639
1682921592713355907,39.0,1682921592592806517,37.875,1682921592672852517,22.812,1682921592712856304,38.4375,False,True,3.0,1.0316579341888428
1682921595713085834,38.937,1682921595673305913,37.875,1682921595633706489,22.812,1682921595712685785,38.406,False,True,3.0,1.0293211936950684
1682921598833066868,38.937,1682921598672845219,37.875,1682921598712772230,22.75,1682921598832699614,38.406,False,True,3.0,1.1472742557525635
1682921601713504856,38.875,1682921601712629093,37.875,1682921601632889475,22.75,1682921601673620436,38.375,False,True,3.0,1.0257949829101562
1682921604713376113,38.875,1682921604593693742,37.875,1682921604672652243,22.75,1682921604712869325,38.375,False,True,3.0,1.023763656616211
1682921608793515751,38.812,1682921608672830191,37.812,1682921608752826158,22.75,1682921608793055184,38.312,False,True,3.0,2.1018636226654053
1682921610753229449,38.812,1682921610672974245,37.812,1682921610752777752,22.75,1682921610712764223,38.312,False,True,3.0,1.0606558322906494
1682921613753096018,38.812,1682921613632892653,37.812,1682921613752695488,22.75,1682921613712826159,38.312,False,True,3.0,1.0584828853607178
1682921616832966821,38.812,1682921616673063900,37.812,1682921616832622252,22.75,1682921616793373302,38.312,False,True,3.0,1.1363487243652344
1682921619723681668,38.75,1682921619633181185,37.812,1682921619672797277,22.75,1682921619722816404,38.281,False,True,3.0,1.0251648426055908
1682921622753230192,38.687,1682921622712858075,37.812,1682921622672828081,22.75,1682921622752808922,38.2495,False,True,3.0,1.053508996963501
1682921625753315111,38.687,1682921625752892007,37.75,1682921625632800839,22.75,1682921625712855439,38.2185,False,True,3.0,1.0515894889831543
1682921628754024210,38.687,1682921628672867553,37.75,1682921628713374614,22.75,1682921628753559013,38.2185,False,True,3.0,1.052048683166504
1682921631773359675,38.625,1682921631772933145,37.75,1682921631632801395,22.812,1682921631732649377,38.1875,False,True,3.0,1.0693731307983398
1682921634753484211,38.625,1682921634712799208,37.687,1682921634672804953,22.812,1682921634753048199,38.156,False,True,3.0,1.047501564025879
